Timestamp,Test Case,Step,Status,Message
2025-10-22 17:23:52,Toast Message,FAIL,"No toast captured: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]
",
2025-10-22 17:28:32,Payment Creation,Open Website,PASS,
2025-10-22 17:28:34,Payment Creation,Login,PASS,
2025-10-22 17:28:36,Payment Creation,Navigate to Company Booking,PASS,
2025-10-22 17:28:42,Payment Creation,Action Button Clicked ,PASS,
2025-10-22 17:28:42,Payment Creation,Upload Receipt Image,PASS,
2025-10-22 17:28:42,Payment Creation,Upload Transaction ID,PASS,
2025-10-22 17:28:42,Payment Creation,Enter Terminal ID,PASS,
2025-10-22 17:28:42,Payment Creation,Enter Receipt No,PASS,
2025-10-22 17:28:43,Payment Creation,Upload Payment Note,PASS,
2025-10-22 17:28:43,Payment Creation,Upload Customer Note,PASS,
2025-10-22 17:28:43,Payment Creation,Submit Form,PASS,
2025-10-22 17:28:49,Toast Message,FAIL,"No toast captured: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]
",
